Date,Open,High,Low,Close,Adj Close,Volume
2017-06-11,2572.536133,2350.868164,2611.123047,2374.202148,2374.202148,null
2017-06-12,2413.324219,2416.189209,2414.227783,2420.487793,2420.487793,null
2017-06-13,2133.971436,2136.291992,2159.365723,2175.975342,2175.975342,null
2017-06-14,2143.197021,2143.627686,2156.416504,2148.433838,2148.433838,null
2017-06-15,2204.103027,2205.749268,2221.094727,2231.616943,2231.616943,null
2017-06-18,2380.239746,2315.426270,2384.491943,2317.402588,2317.402588,null
2017-06-19,2444.931885,2450.163330,2460.373535,2444.958984,2444.958984,null
2017-06-20,2326.321289,2304.051270,2371.693115,2375.423340,2375.423340,null
2017-06-21,2400.482666,2392.239990,2398.391357,2400.750732,2400.750732,null
2017-06-22,2424.000000,2405.254883,2411.270264,2410.994385,2410.994385,null
2017-06-25,2283.580566,2151.562500,2303.281738,2162.106445,2162.106445,null
2017-06-26,2236.000000,2219.379639,2251.530762,2281.046143,2281.046143,null
2017-06-27,2261.743652,2263.861816,2257.377930,2255.498535,2255.498535,null
2017-06-28,2236.361328,2225.037842,2236.572754,2224.126709,2224.126709,null
2017-06-29,2152.931152,2146.063721,2152.078857,2147.420166,2147.420166,null
2017-07-02,2124.441895,2126.859863,2244.102539,2233.214111,2233.214111,null
2017-07-03,2277.461182,2284.974121,2294.516846,2296.083496,2296.083496,null
2017-07-04,2304.424072,2301.510254,2302.617676,2298.354980,2298.354980,null
2017-07-05,2295.442627,2292.363770,2282.552002,2289.090820,2289.090820,null
2017-07-06,2167.227783,2169.160400,2185.649902,2188.225098,2188.225098,null
2017-07-09,2247.948730,1987.556641,2245.794922,2053.630127,2053.630127,null
2017-07-11,2041.077393,1976.553955,2102.043457,2065.260498,2065.260498,null
2017-07-12,2046.098145,2054.462646,2054.023438,2050.913330,2050.913330,null
2017-07-13,2048.808350,1887.698975,2051.952881,1906.282715,1906.282715,null
2017-07-16,1785.758179,1734.940430,1934.511108,1932.217285,1932.217285,null
2017-07-17,1989.908691,1985.558105,1998.148071,2012.725098,2012.725098,null
2017-07-18,1967.795410,1952.269653,1967.181885,1954.446899,1954.446899,null
2017-07-19,2457.195313,2419.638916,2473.688721,2443.436768,2443.436768,null
2017-07-20,2311.801025,2282.679199,2302.473145,2293.173340,2293.173340,null
2017-07-23,2411.408447,2374.917236,2425.042480,2364.751465,2364.751465,null
2017-07-24,2180.685303,2182.055908,2190.256592,2203.051270,2203.051270,null
2017-07-25,2147.150146,2152.250000,2172.151855,2168.611328,2168.611328,null
2017-07-26,2279.385010,2275.888672,2270.748779,2267.712646,2267.712646,null
2017-07-27,2389.469482,2379.750000,2374.581055,2376.472168,2376.472168,null
2017-07-30,2294.582031,2299.110596,2423.180664,2439.140381,2439.140381,null
2017-07-31,2298.288086,2298.374023,2308.114990,2310.737793,2310.737793,null
2017-08-01,2276.317139,2272.975830,2271.239990,2282.075439,2282.075439,null
2017-08-02,2356.927490,2353.824463,2348.323975,2350.417725,2350.417725,null
2017-08-03,2403.428711,2427.378906,2409.661865,2404.000244,2404.000244,null
2017-08-06,2425.885742,2418.974365,2889.283203,2887.789063,2887.789063,null
2017-08-07,2932.318604,2912.423584,2926.297852,2902.020264,2902.020264,null
2017-08-08,2807.986816,2822.640381,2843.879639,2845.250732,2845.250732,null
2017-08-09,2920.962402,2935.944824,2931.034668,2931.827637,2931.827637,null
2017-08-10,3135.129150,3106.277588,3141.932861,3112.087891,3112.087891,null
2017-08-13,3239.731934,3254.329590,3609.380371,3613.803223,3613.803223,null
2017-08-14,3613.234131,3381.442627,3752.212158,3509.091064,3509.091064,null
2017-08-15,3671.551514,3689.223877,3730.350830,3735.526367,3735.526367,null
2017-08-16,3676.666504,3662.905762,3687.652100,3660.818848,3660.818848,null
2017-08-17,3512.098633,3499.221680,3496.913574,3498.237549,3498.237549,null
2017-08-20,3543.916504,3395.936523,3538.451904,3388.884521,3388.884521,null
2017-08-21,3469.713379,3418.956055,3465.573975,3469.672363,3469.672363,null
2017-08-22,3513.553711,3518.718994,3525.500000,3513.140381,3513.140381,null
2017-08-23,3663.549805,3657.413818,3678.695557,3663.506592,3663.506592,null
2017-08-24,3701.222656,3692.478027,3674.454102,3683.913086,3683.913086,null
2017-08-27,3637.912842,3648.173828,3662.280518,3669.692871,3669.692871,null
2017-08-28,3851.428711,3852.119873,3818.940186,3851.843506,3851.843506,null
2017-08-29,3832.110107,3855.825439,3827.064209,3832.063965,3832.063965,null
2017-08-30,3985.971191,4008.104248,3979.905029,3984.834229,3984.834229,null
2017-08-31,4115.539063,4136.274902,4112.413574,4135.960449,4135.960449,null
2017-09-03,3842.785645,3757.991211,3882.870605,3773.766602,3773.766602,null
2017-09-04,3770.089844,3760.848389,3773.198242,3753.571289,3753.571289,null
2017-09-05,3864.838867,3853.532227,3874.397949,3864.700439,3864.700439,null
2017-09-06,3881.481445,3885.323975,3839.814941,3881.388916,3881.388916,null
2017-09-07,3614.565186,3601.818115,3626.754150,3614.434814,3614.434814,null
2017-09-10,3602.900635,3512.395020,3614.347656,3511.012695,3511.012695,null
2017-09-11,3498.828613,3478.838379,3493.305664,3484.000000,3484.000000,null
2017-09-12,3275.725586,3248.455811,3269.062988,3236.821777,3236.821777,null
2017-09-13,2784.801270,2732.006592,2789.468506,2721.682861,2721.682861,null
2017-09-14,3189.087402,3088.860352,3172.395264,3118.252930,3118.252930,null
2017-09-17,3125.746338,3107.963135,3424.180176,3419.265137,3419.265137,null
2017-09-18,3278.431396,3278.901855,3279.369873,3279.098145,3279.098145,null
2017-09-19,3295.770752,3233.565918,3288.537598,3231.977051,3231.977051,null
2017-09-20,3051.630371,3031.402832,3053.175293,3051.847900,3051.847900,null
2017-09-21,3022.310547,3023.393311,3029.672607,3033.079590,3033.079590,null
2017-09-24,3152.067627,3171.992676,3284.705811,3287.921631,3287.921631,null
2017-09-25,3294.843750,3307.237305,3292.578125,3282.023193,3282.023193,null
2017-09-26,3566.386719,3585.294189,3592.372803,3564.958252,3564.958252,null
2017-09-27,3560.794922,3569.456055,3545.020752,3561.045898,3561.045898,null
2017-09-28,3551.673584,3424.919678,3551.134766,3551.339111,3551.339111,null
2017-10-01,3666.277344,3690.173340,3714.517334,3714.605225,3714.605225,null
2017-10-02,3657.854248,3669.055664,3661.637939,3673.448242,3673.448242,null
2017-10-03,3591.645508,3576.680908,3594.957520,3591.729980,3591.729980,null
2017-10-04,3588.860840,3545.311279,3690.869629,3681.991211,3681.991211,null
2017-10-05,3711.651855,3725.217285,3720.000000,3728.384277,3728.384277,null
2017-10-08,3784.800293,3791.866699,4071.770264,4074.689209,4074.689209,null
2017-10-09,4055.476318,4036.255859,4048.755859,4036.350830,4036.350830,null
